id,acceleration,balance,ballcontrol,crossing,dribbling,finishing,jumping,overall,positioning,stamina
210864,79.0,69.0,77.0,78.0,75.0,47.0,69.0,81,63.0,87.0
210406,82.0,76.0,85.0,77.0,84.0,65.0,54.0,81,77.0,72.0
210243,88.0,77.0,79.0,81.0,83.0,61.0,74.0,81,75.0,84.0
210035,85.0,86.0,82.0,83.0,83.0,50.0,64.0,81,75.0,83.0
209889,82.0,86.0,84.0,85.0,83.0,75.0,63.0,81,77.0,72.0
208135,63.0,69.0,80.0,68.0,78.0,73.0,72.0,81,73.0,93.0
207877,89.0,90.0,78.0,53.0,75.0,84.0,86.0,81,84.0,72.0
207664,73.0,77.0,80.0,60.0,80.0,84.0,74.0,81,90.0,66.0
206467,78.0,78.0,79.0,78.0,78.0,82.0,75.0,81,83.0,82.0
205923,76.0,68.0,79.0,83.0,76.0,58.0,73.0,81,71.0,85.0
205362,65.0,59.0,65.0,46.0,43.0,30.0,81.0,81,30.0,62.0
205175,69.0,63.0,78.0,58.0,74.0,88.0,62.0,81,81.0,73.0
204923,83.0,79.0,81.0,70.0,79.0,79.0,75.0,81,81.0,84.0
204884,77.0,70.0,79.0,87.0,80.0,33.0,71.0,81,77.0,81.0
204024,52.0,54.0,81.0,61.0,71.0,45.0,51.0,81,70.0,93.0
203890,82.0,72.0,79.0,82.0,74.0,44.0,85.0,81,65.0,90.0
203486,86.0,83.0,83.0,77.0,85.0,69.0,63.0,81,81.0,77.0
202857,90.0,78.0,83.0,76.0,87.0,72.0,75.0,81,76.0,73.0
202685,79.0,69.0,79.0,52.0,77.0,80.0,89.0,81,83.0,76.0
201454,71.0,62.0,80.0,85.0,79.0,54.0,73.0,81,69.0,88.0
200726,44.0,25.0,23.0,13.0,11.0,11.0,62.0,81,10.0,34.0
200647,67.0,56.0,87.0,78.0,83.0,78.0,33.0,81,80.0,64.0
200610,78.0,84.0,81.0,78.0,79.0,81.0,78.0,81,81.0,88.0
200454,82.0,84.0,81.0,53.0,78.0,85.0,75.0,81,86.0,65.0
199715,78.0,63.0,83.0,78.0,84.0,77.0,70.0,81,80.0,80.0
199503,47.0,61.0,80.0,71.0,70.0,49.0,32.0,81,77.0,80.0
199434,69.0,80.0,86.0,83.0,85.0,74.0,64.0,81,75.0,69.0
199042,76.0,85.0,82.0,78.0,75.0,64.0,61.0,81,75.0,87.0
196889,88.0,90.0,86.0,82.0,84.0,67.0,51.0,81,76.0,75.0
195086,54.0,41.0,67.0,59.0,63.0,33.0,81.0,81,21.0,68.0
193532,72.0,92.0,71.0,50.0,63.0,31.0,89.0,81,58.0,84.0
193348,84.0,91.0,84.0,78.0,86.0,71.0,52.0,81,74.0,75.0
193165,87.0,87.0,84.0,73.0,91.0,76.0,72.0,81,80.0,74.0
193105,54.0,58.0,22.0,20.0,12.0,19.0,59.0,81,17.0,28.0
192641,66.0,47.0,71.0,60.0,67.0,50.0,54.0,81,55.0,74.0
191740,75.0,78.0,82.0,74.0,77.0,71.0,61.0,81,78.0,87.0
190972,89.0,76.0,84.0,78.0,85.0,77.0,87.0,81,83.0,85.0
190813,86.0,81.0,86.0,74.0,84.0,78.0,60.0,81,78.0,68.0
189881,61.0,45.0,58.0,52.0,59.0,54.0,76.0,81,48.0,71.0
189362,81.0,59.0,79.0,76.0,82.0,81.0,69.0,81,82.0,86.0
189358,74.0,88.0,83.0,65.0,86.0,76.0,65.0,81,80.0,82.0
188988,84.0,89.0,86.0,74.0,87.0,70.0,75.0,81,73.0,73.0
187491,88.0,66.0,78.0,56.0,77.0,84.0,67.0,81,84.0,74.0
187072,74.0,78.0,83.0,76.0,78.0,79.0,73.0,81,84.0,78.0
185239,71.0,61.0,71.0,49.0,63.0,28.0,80.0,81,35.0,67.0
183900,86.0,78.0,88.0,79.0,88.0,66.0,64.0,81,78.0,73.0
182494,60.0,62.0,23.0,15.0,25.0,10.0,84.0,81,13.0,45.0
179784,52.0,61.0,65.0,58.0,59.0,51.0,78.0,81,51.0,61.0
179645,56.0,58.0,71.0,54.0,46.0,55.0,70.0,81,31.0,76.0
177458,65.0,61.0,60.0,43.0,58.0,39.0,73.0,81,49.0,83.0
177326,81.0,92.0,82.0,82.0,83.0,74.0,60.0,81,76.0,73.0
175379,63.0,73.0,85.0,91.0,84.0,76.0,39.0,81,79.0,65.0
173909,67.0,68.0,84.0,75.0,79.0,78.0,76.0,81,79.0,68.0
173771,74.0,66.0,76.0,82.0,72.0,65.0,77.0,81,73.0,77.0
173221,77.0,76.0,83.0,83.0,82.0,73.0,35.0,81,79.0,86.0
172522,74.0,63.0,81.0,78.0,80.0,74.0,59.0,81,73.0,90.0
170368,76.0,74.0,84.0,78.0,86.0,74.0,63.0,81,79.0,78.0
169595,79.0,76.0,77.0,82.0,80.0,57.0,75.0,81,68.0,78.0
169416,78.0,81.0,83.0,79.0,83.0,81.0,68.0,81,81.0,74.0
169195,66.0,66.0,81.0,75.0,82.0,65.0,49.0,81,75.0,81.0
167905,82.0,78.0,81.0,79.0,80.0,60.0,69.0,81,73.0,79.0
164835,50.0,44.0,22.0,14.0,14.0,13.0,68.0,81,15.0,25.0
162347,66.0,84.0,82.0,77.0,79.0,74.0,77.0,81,74.0,78.0
161956,55.0,80.0,88.0,78.0,85.0,67.0,67.0,81,70.0,69.0
159261,73.0,75.0,81.0,66.0,76.0,84.0,69.0,81,84.0,66.0
159145,69.0,58.0,79.0,61.0,78.0,84.0,74.0,81,79.0,68.0
157960,83.0,76.0,83.0,79.0,86.0,70.0,74.0,81,75.0,76.0
156519,71.0,70.0,78.0,63.0,76.0,68.0,66.0,81,81.0,94.0
144622,74.0,83.0,85.0,78.0,87.0,78.0,70.0,81,82.0,62.0
139068,77.0,77.0,86.0,80.0,87.0,70.0,37.0,81,74.0,74.0
138412,63.0,73.0,79.0,86.0,76.0,62.0,62.0,81,72.0,91.0
112316,68.0,43.0,62.0,79.0,65.0,52.0,65.0,81,58.0,78.0
45186,69.0,72.0,83.0,86.0,85.0,80.0,33.0,81,81.0,54.0
239207,61.0,53.0,77.0,56.0,76.0,85.0,73.0,80,83.0,71.0
235790,77.0,71.0,83.0,69.0,81.0,72.0,69.0,80,78.0,73.0
235569,84.0,83.0,84.0,67.0,86.0,59.0,63.0,80,70.0,78.0
234906,79.0,81.0,82.0,68.0,84.0,72.0,61.0,80,73.0,79.0
234153,75.0,70.0,82.0,80.0,79.0,74.0,59.0,80,77.0,78.0
234035,80.0,79.0,77.0,81.0,69.0,45.0,71.0,80,68.0,80.0
230977,90.0,64.0,79.0,71.0,81.0,74.0,46.0,80,74.0,85.0
230347,78.0,81.0,78.0,82.0,77.0,51.0,71.0,80,72.0,89.0
230234,69.0,77.0,77.0,75.0,75.0,58.0,67.0,80,54.0,89.0
230142,72.0,70.0,85.0,81.0,84.0,78.0,58.0,80,80.0,71.0
228229,56.0,42.0,56.0,33.0,47.0,31.0,73.0,80,27.0,76.0
227536,87.0,50.0,65.0,59.0,62.0,80.0,74.0,80,84.0,91.0
226851,69.0,66.0,77.0,66.0,66.0,37.0,86.0,80,54.0,77.0
226790,73.0,67.0,75.0,50.0,74.0,50.0,90.0,80,67.0,92.0
226753,64.0,53.0,38.0,15.0,26.0,12.0,80.0,80,11.0,39.0
226226,72.0,81.0,82.0,75.0,81.0,73.0,64.0,80,78.0,80.0
224334,79.0,86.0,82.0,87.0,85.0,65.0,69.0,80,75.0,90.0
224293,64.0,70.0,80.0,75.0,73.0,61.0,68.0,80,61.0,78.0
221639,84.0,72.0,72.0,50.0,75.0,81.0,92.0,80,79.0,81.0
221540,52.0,52.0,60.0,56.0,56.0,50.0,85.0,80,46.0,75.0
220477,65.0,59.0,63.0,34.0,62.0,36.0,76.0,80,34.0,67.0
219985,74.0,56.0,84.0,71.0,84.0,61.0,67.0,80,74.0,81.0
219809,67.0,57.0,77.0,55.0,76.0,37.0,76.0,80,60.0,83.0
218339,78.0,84.0,83.0,67.0,85.0,60.0,76.0,80,66.0,89.0
216547,91.0,89.0,84.0,77.0,86.0,66.0,58.0,80,78.0,78.0
215785,92.0,78.0,85.0,75.0,83.0,78.0,67.0,80,77.0,73.0
215316,54.0,50.0,15.0,12.0,14.0,15.0,65.0,80,12.0,42.0
214584,40.0,34.0,29.0,18.0,19.0,11.0,65.0,80,18.0,28.0
212692,83.0,86.0,81.0,78.0,82.0,79.0,51.0,80,78.0,70.0
212623,77.0,75.0,80.0,73.0,81.0,82.0,74.0,80,82.0,75.0
211748,67.0,77.0,84.0,72.0,82.0,72.0,72.0,80,78.0,74.0
211688,86.0,83.0,81.0,82.0,77.0,61.0,54.0,80,74.0,83.0
211575,68.0,64.0,78.0,61.0,80.0,65.0,58.0,80,74.0,76.0
211256,85.0,79.0,74.0,75.0,74.0,57.0,90.0,80,67.0,91.0
210896,77.0,69.0,79.0,78.0,77.0,74.0,75.0,80,77.0,79.0
209960,48.0,51.0,14.0,12.0,13.0,16.0,72.0,80,14.0,43.0
208333,69.0,71.0,81.0,70.0,76.0,60.0,76.0,80,73.0,85.0
208128,73.0,77.0,86.0,81.0,85.0,65.0,46.0,80,75.0,76.0
207862,55.0,49.0,72.0,68.0,62.0,55.0,65.0,80,55.0,74.0
207599,58.0,62.0,69.0,60.0,66.0,50.0,82.0,80,29.0,68.0
207439,75.0,77.0,82.0,76.0,78.0,55.0,61.0,80,74.0,79.0
206413,71.0,73.0,78.0,63.0,64.0,53.0,71.0,80,54.0,82.0
205988,83.0,74.0,80.0,82.0,82.0,47.0,73.0,80,73.0,77.0
205705,51.0,33.0,67.0,57.0,56.0,40.0,73.0,80,48.0,64.0
205693,68.0,53.0,79.0,40.0,72.0,84.0,80.0,80,84.0,72.0
205525,94.0,96.0,84.0,77.0,82.0,71.0,61.0,80,72.0,68.0
205114,88.0,93.0,82.0,77.0,88.0,70.0,63.0,80,75.0,76.0
205070,85.0,72.0,83.0,63.0,82.0,81.0,71.0,80,80.0,83.0
204529,77.0,76.0,80.0,65.0,78.0,82.0,80.0,80,84.0,66.0
204399,73.0,72.0,83.0,60.0,81.0,83.0,74.0,80,82.0,74.0
204120,34.0,53.0,20.0,15.0,14.0,14.0,70.0,80,15.0,35.0
203841,50.0,45.0,24.0,11.0,15.0,14.0,72.0,80,13.0,37.0
203747,94.0,77.0,78.0,76.0,75.0,52.0,63.0,80,67.0,84.0
203605,78.0,66.0,77.0,86.0,76.0,28.0,69.0,80,72.0,86.0
203042,58.0,50.0,36.0,11.0,21.0,16.0,76.0,80,16.0,40.0
202849,35.0,28.0,54.0,46.0,44.0,34.0,33.0,80,46.0,54.0
202695,55.0,57.0,70.0,59.0,66.0,36.0,82.0,80,43.0,69.0
202477,89.0,77.0,86.0,75.0,88.0,69.0,70.0,80,77.0,70.0
202335,62.0,38.0,70.0,67.0,65.0,52.0,77.0,80,53.0,78.0
201377,75.0,72.0,64.0,56.0,58.0,37.0,89.0,80,45.0,72.0
201144,55.0,64.0,80.0,69.0,72.0,54.0,58.0,80,62.0,79.0
201119,84.0,82.0,81.0,80.0,83.0,60.0,59.0,80,82.0,88.0
200536,88.0,73.0,78.0,83.0,79.0,48.0,60.0,80,73.0,79.0
200458,76.0,79.0,82.0,82.0,76.0,52.0,73.0,80,69.0,79.0
200318,77.0,67.0,78.0,67.0,78.0,85.0,77.0,80,83.0,75.0
200315,92.0,79.0,81.0,78.0,82.0,74.0,72.0,80,74.0,73.0
199206,70.0,63.0,66.0,65.0,53.0,41.0,79.0,80,43.0,76.0
199110,86.0,80.0,83.0,62.0,85.0,78.0,62.0,80,81.0,74.0
199069,76.0,63.0,80.0,57.0,81.0,80.0,78.0,80,80.0,83.0
198784,84.0,88.0,84.0,78.0,84.0,69.0,69.0,80,79.0,82.0
197853,79.0,76.0,79.0,83.0,76.0,54.0,94.0,80,72.0,77.0
197061,55.0,47.0,69.0,54.0,65.0,36.0,66.0,80,51.0,73.0
195861,69.0,73.0,73.0,68.0,69.0,57.0,74.0,80,53.0,82.0
194879,60.0,67.0,80.0,70.0,76.0,81.0,81.0,80,84.0,80.0
194794,69.0,67.0,83.0,80.0,86.0,77.0,61.0,80,79.0,60.0
194229,71.0,66.0,80.0,84.0,69.0,28.0,82.0,80,46.0,91.0
194022,65.0,60.0,79.0,80.0,75.0,54.0,77.0,80,66.0,84.0
193886,70.0,73.0,83.0,75.0,81.0,80.0,76.0,80,82.0,66.0
193352,73.0,70.0,78.0,86.0,76.0,59.0,73.0,80,68.0,77.0
193061,75.0,73.0,84.0,78.0,84.0,74.0,65.0,80,76.0,77.0
192789,76.0,60.0,76.0,79.0,73.0,68.0,73.0,80,64.0,77.0
191687,52.0,45.0,60.0,70.0,55.0,40.0,71.0,80,44.0,70.0
190815,62.0,75.0,80.0,81.0,73.0,46.0,72.0,80,66.0,83.0
190778,57.0,42.0,34.0,17.0,15.0,12.0,57.0,80,11.0,40.0
190544,82.0,79.0,86.0,72.0,87.0,69.0,63.0,80,75.0,60.0
190286,67.0,69.0,80.0,79.0,81.0,77.0,36.0,80,81.0,55.0
190264,79.0,85.0,85.0,78.0,84.0,75.0,36.0,80,80.0,74.0
189805,53.0,59.0,76.0,66.0,66.0,79.0,81.0,80,84.0,83.0
189690,51.0,48.0,24.0,35.0,16.0,11.0,68.0,80,13.0,41.0
189575,83.0,94.0,83.0,74.0,86.0,76.0,73.0,80,80.0,64.0
189354,78.0,74.0,84.0,88.0,85.0,69.0,65.0,80,74.0,68.0
189251,69.0,75.0,82.0,73.0,78.0,63.0,65.0,80,72.0,77.0
188943,45.0,37.0,24.0,13.0,10.0,13.0,75.0,80,12.0,45.0
188942,54.0,65.0,75.0,62.0,68.0,61.0,79.0,80,63.0,78.0
188829,72.0,78.0,74.0,60.0,68.0,33.0,83.0,80,54.0,63.0
188388,75.0,78.0,80.0,82.0,81.0,77.0,61.0,80,75.0,68.0
188005,63.0,63.0,75.0,50.0,64.0,58.0,85.0,80,66.0,79.0
186569,41.0,39.0,22.0,14.0,13.0,12.0,66.0,80,8.0,29.0
186547,69.0,68.0,67.0,55.0,65.0,40.0,83.0,80,50.0,68.0
186537,70.0,62.0,79.0,68.0,78.0,80.0,83.0,80,82.0,81.0
185122,42.0,50.0,25.0,16.0,19.0,10.0,67.0,80,11.0,35.0
184120,34.0,60.0,78.0,60.0,74.0,66.0,58.0,80,69.0,50.0
183427,75.0,86.0,82.0,74.0,77.0,64.0,67.0,80,72.0,87.0
180819,70.0,75.0,85.0,74.0,84.0,72.0,70.0,80,75.0,77.0
180334,54.0,47.0,65.0,36.0,51.0,48.0,81.0,80,39.0,85.0
180216,77.0,74.0,78.0,82.0,79.0,61.0,71.0,80,75.0,77.0
180175,84.0,69.0,80.0,68.0,81.0,80.0,78.0,80,79.0,67.0
178424,76.0,76.0,80.0,81.0,74.0,56.0,63.0,80,70.0,85.0
177604,72.0,73.0,77.0,76.0,73.0,55.0,74.0,80,66.0,74.0
177600,64.0,73.0,80.0,80.0,72.0,69.0,59.0,80,77.0,77.0
176915,69.0,79.0,81.0,70.0,78.0,69.0,59.0,80,78.0,75.0
176600,86.0,77.0,79.0,70.0,75.0,78.0,85.0,80,85.0,75.0
176376,77.0,81.0,84.0,69.0,86.0,81.0,31.0,80,83.0,89.0
176104,70.0,68.0,86.0,78.0,84.0,62.0,68.0,80,75.0,72.0
173373,47.0,44.0,40.0,11.0,12.0,14.0,63.0,80,11.0,35.0
173208,78.0,65.0,73.0,82.0,72.0,56.0,80.0,80,68.0,89.0
172114,62.0,73.0,82.0,78.0,78.0,80.0,68.0,80,84.0,82.0
171833,72.0,64.0,80.0,62.0,79.0,83.0,70.0,80,81.0,55.0
171579,47.0,64.0,85.0,78.0,78.0,79.0,76.0,80,85.0,74.0
170815,67.0,79.0,80.0,77.0,78.0,67.0,70.0,80,73.0,77.0
166706,49.0,52.0,57.0,39.0,46.0,35.0,73.0,80,33.0,76.0
165109,70.0,67.0,69.0,67.0,66.0,55.0,65.0,80,55.0,69.0
164468,42.0,47.0,61.0,28.0,56.0,56.0,80.0,80,45.0,61.0
163711,69.0,87.0,80.0,60.0,73.0,38.0,76.0,80,50.0,85.0
159147,62.0,72.0,73.0,65.0,62.0,55.0,81.0,80,58.0,73.0
158625,38.0,64.0,74.0,58.0,57.0,47.0,65.0,80,41.0,62.0
156713,46.0,36.0,63.0,49.0,49.0,51.0,64.0,80,54.0,67.0
153244,73.0,55.0,73.0,72.0,73.0,83.0,72.0,80,80.0,71.0
150418,63.0,50.0,71.0,60.0,72.0,81.0,76.0,80,83.0,60.0
148119,51.0,45.0,22.0,19.0,15.0,13.0,62.0,80,11.0,35.0
147782,67.0,76.0,78.0,67.0,73.0,61.0,70.0,80,64.0,86.0
146760,74.0,63.0,78.0,81.0,75.0,54.0,68.0,80,68.0,80.0
146748,34.0,47.0,23.0,11.0,11.0,12.0,68.0,80,11.0,42.0
146562,58.0,84.0,86.0,85.0,84.0,71.0,53.0,80,76.0,53.0
146536,89.0,87.0,80.0,82.0,80.0,64.0,65.0,80,79.0,82.0
142754,69.0,78.0,80.0,63.0,58.0,42.0,80.0,80,51.0,76.0
140293,44.0,50.0,25.0,10.0,24.0,17.0,62.0,80,10.0,33.0
139997,69.0,65.0,83.0,85.0,72.0,69.0,67.0,80,76.0,74.0
121944,36.0,63.0,78.0,76.0,71.0,69.0,71.0,80,73.0,67.0
110677,46.0,49.0,24.0,11.0,13.0,11.0,62.0,80,10.0,30.0
54050,65.0,77.0,80.0,77.0,74.0,80.0,74.0,80,80.0,74.0
49369,71.0,51.0,79.0,68.0,80.0,76.0,75.0,80,80.0,60.0
49031,34.0,48.0,20.0,11.0,14.0,10.0,74.0,80,10.0,28.0
244369,82.0,73.0,81.0,76.0,80.0,75.0,50.0,79,75.0,74.0
239818,63.0,56.0,60.0,34.0,54.0,29.0,76.0,79,39.0,77.0
236632,85.0,84.0,84.0,66.0,87.0,76.0,58.0,79,73.0,73.0
233419,88.0,82.0,80.0,76.0,81.0,75.0,70.0,79,79.0,87.0
232097,87.0,83.0,84.0,69.0,86.0,63.0,57.0,79,73.0,73.0
231943,83.0,74.0,79.0,69.0,84.0,79.0,80.0,79,78.0,78.0
231478,82.0,70.0,79.0,56.0,78.0,82.0,81.0,79,79.0,75.0
230938,71.0,79.0,79.0,66.0,78.0,64.0,79.0,79,76.0,96.0
230498,86.0,69.0,78.0,42.0,82.0,79.0,82.0,79,82.0,80.0
230312,58.0,43.0,20.0,8.0,18.0,9.0,60.0,79,5.0,23.0
230251,62.0,69.0,74.0,52.0,72.0,68.0,71.0,79,67.0,87.0
230212,67.0,49.0,62.0,55.0,44.0,51.0,88.0,79,24.0,62.0
230201,83.0,75.0,77.0,81.0,78.0,48.0,51.0,79,57.0,85.0
229909,58.0,50.0,17.0,16.0,15.0,14.0,60.0,79,11.0,27.0
228941,77.0,72.0,79.0,59.0,77.0,82.0,84.0,79,83.0,77.0
227796,93.0,89.0,82.0,69.0,87.0,67.0,84.0,79,73.0,74.0
227290,39.0,37.0,9.0,30.0,8.0,20.0,45.0,79,9.0,45.0
227234,69.0,68.0,73.0,60.0,69.0,42.0,81.0,79,51.0,85.0
226161,61.0,66.0,78.0,56.0,68.0,39.0,66.0,79,65.0,75.0
225997,85.0,81.0,80.0,70.0,81.0,74.0,72.0,79,80.0,77.0
225953,87.0,89.0,83.0,72.0,87.0,73.0,71.0,79,74.0,74.0
225711,75.0,69.0,76.0,66.0,73.0,38.0,84.0,79,56.0,76.0
225663,80.0,78.0,82.0,69.0,86.0,72.0,63.0,79,73.0,85.0
225647,40.0,44.0,29.0,21.0,18.0,16.0,60.0,79,18.0,18.0
224254,93.0,85.0,76.0,76.0,79.0,72.0,61.0,79,78.0,92.0
224069,84.0,75.0,80.0,74.0,80.0,81.0,71.0,79,80.0,70.0
223682,65.0,77.0,80.0,73.0,76.0,74.0,66.0,79,74.0,69.0
223061,93.0,91.0,84.0,78.0,85.0,65.0,60.0,79,75.0,87.0
222028,72.0,65.0,79.0,58.0,74.0,41.0,67.0,79,56.0,80.0
221660,68.0,63.0,75.0,64.0,66.0,36.0,75.0,79,44.0,75.0
220018,83.0,66.0,79.0,74.0,83.0,79.0,66.0,79,75.0,80.0
219932,77.0,75.0,83.0,67.0,82.0,81.0,75.0,79,82.0,69.0
219576,67.0,61.0,76.0,46.0,74.0,63.0,74.0,79,75.0,94.0
216497,84.0,75.0,82.0,66.0,85.0,81.0,59.0,79,79.0,68.0
216388,92.0,87.0,81.0,66.0,87.0,70.0,68.0,79,74.0,74.0
216150,74.0,73.0,74.0,81.0,76.0,59.0,67.0,79,71.0,87.0
215353,71.0,71.0,79.0,48.0,75.0,84.0,90.0,79,85.0,71.0
215061,78.0,71.0,74.0,61.0,71.0,86.0,87.0,79,82.0,77.0
215057,54.0,57.0,73.0,58.0,69.0,48.0,35.0,79,56.0,86.0
214947,76.0,66.0,76.0,69.0,74.0,40.0,77.0,79,63.0,83.0
213991,74.0,76.0,77.0,66.0,69.0,56.0,84.0,79,58.0,90.0
213516,78.0,85.0,81.0,77.0,80.0,74.0,62.0,79,81.0,80.0
213160,74.0,65.0,82.0,69.0,82.0,65.0,63.0,79,64.0,90.0
212150,76.0,90.0,82.0,74.0,84.0,63.0,60.0,79,72.0,83.0
211368,94.0,90.0,83.0,72.0,87.0,71.0,73.0,79,74.0,77.0
211267,91.0,88.0,80.0,71.0,86.0,72.0,60.0,79,70.0,91.0
210455,77.0,78.0,76.0,77.0,73.0,34.0,75.0,79,53.0,83.0
210411,76.0,82.0,83.0,78.0,84.0,67.0,57.0,79,76.0,68.0
210324,78.0,77.0,79.0,81.0,80.0,69.0,61.0,79,78.0,81.0
208920,75.0,69.0,73.0,63.0,67.0,45.0,86.0,79,53.0,73.0
208334,75.0,67.0,77.0,79.0,74.0,55.0,66.0,79,62.0,82.0
207993,68.0,55.0,74.0,77.0,73.0,59.0,76.0,79,66.0,79.0
207939,62.0,44.0,76.0,62.0,70.0,59.0,74.0,79,67.0,89.0
207732,78.0,78.0,76.0,66.0,76.0,82.0,75.0,79,83.0,72.0
206652,48.0,43.0,12.0,17.0,14.0,14.0,63.0,79,11.0,36.0
206304,53.0,58.0,74.0,66.0,62.0,54.0,62.0,79,66.0,86.0
205407,75.0,75.0,83.0,74.0,80.0,67.0,69.0,79,75.0,75.0
205193,66.0,64.0,67.0,43.0,57.0,33.0,77.0,79,41.0,70.0
205192,77.0,76.0,84.0,77.0,83.0,72.0,58.0,79,76.0,72.0
204638,51.0,56.0,58.0,38.0,53.0,38.0,90.0,79,34.0,67.0
204614,88.0,89.0,76.0,79.0,79.0,27.0,92.0,79,59.0,91.0
204525,71.0,64.0,68.0,51.0,53.0,42.0,90.0,79,48.0,71.0
204311,60.0,52.0,63.0,49.0,50.0,47.0,89.0,79,53.0,63.0
204277,74.0,89.0,79.0,67.0,74.0,65.0,77.0,79,64.0,88.0
204082,66.0,51.0,64.0,36.0,65.0,39.0,72.0,79,40.0,61.0
203775,55.0,43.0,23.0,14.0,16.0,18.0,74.0,79,8.0,36.0
203757,80.0,61.0,81.0,45.0,80.0,74.0,92.0,79,78.0,68.0
203483,71.0,64.0,80.0,63.0,72.0,77.0,72.0,79,80.0,83.0
203362,87.0,82.0,78.0,75.0,80.0,72.0,81.0,79,71.0,88.0
203106,90.0,90.0,80.0,73.0,84.0,65.0,72.0,79,70.0,78.0
202648,58.0,77.0,81.0,68.0,76.0,59.0,48.0,79,75.0,70.0
202562,87.0,78.0,77.0,77.0,77.0,64.0,73.0,79,71.0,84.0
202325,68.0,85.0,77.0,71.0,73.0,26.0,79.0,79,67.0,93.0
202201,68.0,61.0,66.0,60.0,60.0,46.0,68.0,79,61.0,72.0
201862,68.0,63.0,67.0,74.0,64.0,50.0,82.0,79,57.0,68.0
201519,72.0,76.0,79.0,74.0,76.0,66.0,69.0,79,72.0,79.0
201510,79.0,72.0,80.0,79.0,76.0,73.0,82.0,79,76.0,79.0
201508,70.0,73.0,81.0,74.0,80.0,74.0,66.0,79,75.0,62.0
201505,57.0,55.0,76.0,53.0,64.0,65.0,74.0,79,59.0,75.0
201325,50.0,42.0,19.0,13.0,16.0,15.0,63.0,79,13.0,42.0
201143,65.0,65.0,73.0,78.0,64.0,41.0,82.0,79,67.0,69.0
201042,78.0,69.0,78.0,78.0,77.0,62.0,83.0,79,75.0,91.0
200641,89.0,78.0,81.0,75.0,82.0,76.0,62.0,79,76.0,68.0
200260,80.0,70.0,82.0,79.0,82.0,75.0,53.0,79,75.0,72.0
200155,45.0,58.0,83.0,71.0,77.0,74.0,47.0,79,81.0,91.0
199823,65.0,75.0,81.0,73.0,77.0,73.0,57.0,79,68.0,76.0
199767,62.0,59.0,80.0,71.0,75.0,76.0,74.0,79,78.0,76.0
199561,74.0,81.0,80.0,77.0,80.0,79.0,66.0,79,81.0,70.0
199439,65.0,52.0,78.0,65.0,75.0,80.0,50.0,79,78.0,69.0
199416,79.0,78.0,81.0,79.0,82.0,79.0,66.0,79,78.0,68.0
199304,73.0,65.0,79.0,74.0,73.0,61.0,74.0,79,75.0,82.0
199189,69.0,58.0,84.0,65.0,85.0,68.0,62.0,79,71.0,69.0
199005,53.0,50.0,24.0,23.0,13.0,11.0,78.0,79,10.0,34.0
198715,76.0,75.0,78.0,41.0,77.0,82.0,77.0,79,80.0,73.0
198200,65.0,65.0,76.0,45.0,66.0,50.0,73.0,79,60.0,76.0
198118,65.0,50.0,73.0,52.0,67.0,49.0,76.0,79,63.0,77.0
198031,62.0,67.0,80.0,76.0,77.0,67.0,56.0,79,72.0,74.0
197083,77.0,74.0,80.0,83.0,81.0,72.0,76.0,79,75.0,85.0
196978,87.0,74.0,77.0,52.0,74.0,83.0,65.0,79,82.0,72.0
194957,54.0,59.0,64.0,60.0,59.0,44.0,82.0,79,42.0,64.0
194761,81.0,77.0,81.0,70.0,80.0,77.0,72.0,79,77.0,67.0
193738,75.0,78.0,83.0,79.0,84.0,74.0,77.0,79,70.0,84.0
193601,52.0,48.0,66.0,40.0,54.0,48.0,84.0,79,50.0,55.0
193171,79.0,78.0,78.0,80.0,69.0,53.0,73.0,79,66.0,78.0
192991,72.0,66.0,78.0,64.0,75.0,79.0,80.0,79,81.0,73.0
192679,72.0,77.0,75.0,81.0,68.0,56.0,74.0,79,63.0,83.0
192678,65.0,54.0,80.0,53.0,75.0,80.0,74.0,79,79.0,71.0
192598,86.0,74.0,77.0,67.0,76.0,75.0,76.0,79,77.0,79.0
192064,80.0,80.0,81.0,73.0,78.0,77.0,66.0,79,83.0,75.0
191076,79.0,76.0,79.0,82.0,81.0,70.0,78.0,79,74.0,78.0
190456,77.0,75.0,78.0,78.0,76.0,54.0,69.0,79,72.0,76.0
190243,41.0,31.0,17.0,12.0,13.0,27.0,67.0,79,8.0,39.0
190149,79.0,74.0,78.0,77.0,75.0,59.0,78.0,79,78.0,93.0
189682,62.0,70.0,65.0,63.0,63.0,30.0,93.0,79,38.0,70.0
189681,84.0,83.0,78.0,77.0,80.0,53.0,82.0,79,79.0,82.0
189560,39.0,31.0,81.0,53.0,70.0,69.0,64.0,79,77.0,66.0
189461,68.0,83.0,82.0,73.0,81.0,62.0,66.0,79,77.0,68.0
189433,54.0,48.0,63.0,47.0,58.0,20.0,61.0,79,41.0,63.0
189423,68.0,66.0,78.0,63.0,71.0,55.0,65.0,79,66.0,92.0
189271,70.0,81.0,78.0,60.0,72.0,54.0,81.0,79,62.0,78.0
188081,93.0,83.0,81.0,63.0,80.0,77.0,82.0,79,80.0,83.0
187735,81.0,72.0,81.0,75.0,78.0,70.0,73.0,79,76.0,74.0
187347,84.0,76.0,72.0,73.0,72.0,61.0,85.0,79,77.0,93.0
187052,74.0,65.0,76.0,62.0,73.0,56.0,71.0,79,41.0,81.0
